"image","link","publishedAt","rssLink","source","title"
"https://www.dakaractu.com/photo/art/grande/70436406-49126451.jpg?v=1674948113","https://www.dakaractu.com/Derriere-minute-TOUBA-Feu-au-marche-Ocass-Des-cantines-devastees-malgre-la-promptitude-des-sapeurs-pompiers_a229288.html","2023-01-29T08:00:00.000Z","https://news.google.com/rss/articles/CBMikgFodHRwczovL3d3dy5kYWthcmFjdHUuY29tL0RlcnJpZXJlLW1pbnV0ZS1UT1VCQS1GZXUtYXUtbWFyY2hlLU9jYXNzLURlcy1jYW50aW5lcy1kZXZhc3RlZXMtbWFsZ3JlLWxhLXByb21wdGl0dWRlLWRlcy1zYXBldXJzLXBvbXBpZXJzX2EyMjkyODguaHRtbNIBAA?oc=5","DakarActu","( Derrière minute) - TOUBA - Feu au marché Ocass… Des cantines dévastées malgré la promptitude des sapeurs ..."
"https://www.dakaractu.com/photo/art/grande/49164010-38331234.jpg?v=1597941727","https://www.dakaractu.com/Incendie-au-marche-central-de-Kaolack-Les-commercants-et-industriels-du-Senegal-exigent-que-les-responsabilites-soient_a192329.html","2020-08-20T07:00:00.000Z","https://news.google.com/rss/articles/CBMinQFodHRwczovL3d3dy5kYWthcmFjdHUuY29tL0luY2VuZGllLWF1LW1hcmNoZS1jZW50cmFsLWRlLUthb2xhY2stTGVzLWNvbW1lcmNhbnRzLWV0LWluZHVzdHJpZWxzLWR1LVNlbmVnYWwtZXhpZ2VudC1xdWUtbGVzLXJlc3BvbnNhYmlsaXRlcy1zb2llbnRfYTE5MjMyOS5odG1s0gEA?oc=5","DakarActu","Incendie au marché central de Kaolack : Les commerçants et industriels du Sénégal exigent que les responsabilités ..."
"https://actusen.sn/actusen_uploads/2021/11/incendie-marche-kaolack-678x381-1.jpg","https://actusen.sn/incendie-au-marche-de-boucotte-de-ziguinchor-les-degats-materiels-et-financiers-evalues-a-15-milliard-de-f-cfa/","2023-12-06T08:00:00.000Z","https://news.google.com/rss/articles/CBMiggFodHRwczovL2FjdHVzZW4uc24vaW5jZW5kaWUtYXUtbWFyY2hlLWRlLWJvdWNvdHRlLWRlLXppZ3VpbmNob3ItbGVzLWRlZ2F0cy1tYXRlcmllbHMtZXQtZmluYW5jaWVycy1ldmFsdWVzLWEtMTUtbWlsbGlhcmQtZGUtZi1jZmEv0gEA?oc=5","actusen.sn","Incendie au marché de Boucotte de Ziguinchor : les dégâts matériels et financiers évalués à 1,5 milliard de F Cfa ..."
"https://laviesenegalaise.com/wp-content/uploads/2020/08/incendie-marche-kaolack.jpg","https://laviesenegalaise.com/incendie-au-marche-de-kaolack-cause-degats-et-difficultes-des-sapeurs-pompiers/","2020-08-16T07:00:00.000Z","https://news.google.com/rss/articles/CBMibGh0dHBzOi8vbGF2aWVzZW5lZ2FsYWlzZS5jb20vaW5jZW5kaWUtYXUtbWFyY2hlLWRlLWthb2xhY2stY2F1c2UtZGVnYXRzLWV0LWRpZmZpY3VsdGVzLWRlcy1zYXBldXJzLXBvbXBpZXJzL9IBAA?oc=5","La Vie Senegalaise","Incendie au marché de Kaolack : cause, dégâts et difficultés des Sapeurs-pompiers"
"https://laviesenegalaise.com/wp-content/uploads/2023/12/Incendie-au-marche-Saint-Maur-Des-Fosses-de-Boucotte-a-Ziguinchor-2.jpg","https://laviesenegalaise.com/des-pertes-enormes-apres-lincendie-au-marche-boucotte-a-ziguinchor/","2023-12-07T08:00:00.000Z","https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vbGF2aWVzZW5lZ2FsYWlzZS5jb20vZGVzLXBlcnRlcy1lbm9ybWVzLWFwcmVzLWxpbmNlbmRpZS1hdS1tYXJjaGUtYm91Y290dGUtYS16aWd1aW5jaG9yL9IBAA?oc=5","La Vie Senegalaise","Des pertes énormes après l'incendie au marché Boucotte à Ziguinchor"
"https://laviesenegalaise.com/wp-content/uploads/2022/03/Incendie-au-marche-Salle-de-vente-a-DAKAR.jpg","https://laviesenegalaise.com/centre-ville-de-dakar-un-violent-incendie-ravage-le-marche-dit-salle-de-vente/","2022-03-08T08:00:00.000Z","https://news.google.com/rss/articles/CBMia2h0dHBzOi8vbGF2aWVzZW5lZ2FsYWlzZS5jb20vY2VudHJlLXZpbGxlLWRlLWRha2FyLXVuLXZpb2xlbnQtaW5jZW5kaWUtcmF2YWdlLWxlLW1hcmNoZS1kaXQtc2FsbGUtZGUtdmVudGUv0gEA?oc=5","La Vie Senegalaise","Centre-ville de Dakar : Un violent incendie ravage le marché dit ""Salle de vente"""
"https://www.agoravox.fr/local/cache-gd2/b3f2ade19ab4be7b0cf62e7245f20982.png","https://www.agoravox.fr/actualites/international/article/incendie-au-marche-central-de-131282","2013-02-25T08:00:00.000Z","https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vd3d3LmFnb3Jhdm94LmZyL2FjdHVhbGl0ZXMvaW50ZXJuYXRpb25hbC9hcnRpY2xlL2luY2VuZGllLWF1LW1hcmNoZS1jZW50cmFsLWRlLTEzMTI4MtIBXWh0dHBzOi8vYW1wLmFnb3Jhdm94LmZyL2FjdHVhbGl0ZXMvaW50ZXJuYXRpb25hbC9hcnRpY2xlL2luY2VuZGllLWF1LW1hcmNoZS1jZW50cmFsLWRlLTEzMTI4Mg?oc=5","AgoraVox","Incendie au marché central de Bujumbura : des Sénégalais dans la désolation"
"https://www.dakarmidi.net/wp-content/uploads/2021/03/incendie-marche-ocass-de-touba-696x418-1.jpg","https://www.dakarmidi.net/actualite/incendie-au-marche-de-tivaouane-peulh-pres-de-30-cantines-devastees/","2024-03-16T07:00:00.000Z","https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LmRha2FybWlkaS5uZXQvYWN0dWFsaXRlL2luY2VuZGllLWF1LW1hcmNoZS1kZS10aXZhb3VhbmUtcGV1bGgtcHJlcy1kZS0zMC1jYW50aW5lcy1kZXZhc3RlZXMv0gEA?oc=5","Dakar Midi","Incendie au marché de Tivaouane Peulh : près de 30 cantines dévastées"
"https://www.dakarmidi.net/wp-content/uploads/2023/07/incendie-marche-zinc-pikine-abdou-karim-fofana-scaled.jpg","https://www.dakarmidi.net/actualite/incendie-au-marche-zinc-de-pikine-abdou-karim-fofana-au-chevet-des-victimes/","2023-07-11T07:00:00.000Z","https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LmRha2FybWlkaS5uZXQvYWN0dWFsaXRlL2luY2VuZGllLWF1LW1hcmNoZS16aW5jLWRlLXBpa2luZS1hYmRvdS1rYXJpbS1mb2ZhbmEtYXUtY2hldmV0LWRlcy12aWN0aW1lcy_SAQA?oc=5","Dakar Midi","Incendie au marché Zinc de Pikine : Abdou Karim Fofana au chevet des victimes"
"https://i0.wp.com/www.xibaaru.sn/wp-content/uploads/2022/04/Aminata-Toure-Mimi.jpg","https://www.xibaaru.sn/incendie-marche-ocass-la-proposition-de-mimi-toure/","2023-01-29T08:00:00.000Z","https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vd3d3LnhpYmFhcnUuc24vaW5jZW5kaWUtbWFyY2hlLW9jYXNzLWxhLXByb3Bvc2l0aW9uLWRlLW1pbWktdG91cmUv0gEA?oc=5","xibaaru.sn","Incendie marché Ocass : La proposition de Mimi Touré"
"https://laviesenegalaise.com/wp-content/uploads/2023/12/Un-violent-incendie-au-marche-de-Boucotte-a-Ziguinchor.jpg","https://laviesenegalaise.com/un-violent-incendie-au-marche-de-boucotte-a-ziguinchor/","2023-12-05T08:00:00.000Z","https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vbGF2aWVzZW5lZ2FsYWlzZS5jb20vdW4tdmlvbGVudC1pbmNlbmRpZS1hdS1tYXJjaGUtZGUtYm91Y290dGUtYS16aWd1aW5jaG9yL9IBAA?oc=5","La Vie Senegalaise","Un violent incendie au marché de Boucotte à Ziguinchor"
"https://laviesenegalaise.com/wp-content/uploads/2023/01/incendie-marche-Ocass-Touba-au-Senegal.jpg","https://laviesenegalaise.com/ce-que-lon-sait-de-lincendie-au-marche-ocass/","2023-01-29T08:00:00.000Z","https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vbGF2aWVzZW5lZ2FsYWlzZS5jb20vY2UtcXVlLWxvbi1zYWl0LWRlLWxpbmNlbmRpZS1hdS1tYXJjaGUtb2Nhc3Mv0gEA?oc=5","La Vie Senegalaise","Ce que l'on sait de l'incendie au marché Ocass"
"https://lequotidien.sn/wp-content/uploads/2023/12/incendie-a-ziguinchor.jpg","https://lequotidien.sn/braquage-et-incendie-journee-de-feu-a-ziguinchor/","2023-12-06T08:00:00.000Z","https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vbGVxdW90aWRpZW4uc24vYnJhcXVhZ2UtZXQtaW5jZW5kaWUtam91cm5lZS1kZS1mZXUtYS16aWd1aW5jaG9yL9IBAA?oc=5","Le Quotidien","Braquage et incendie : Journée de feu à Ziguinchor - Lequotidien - Journal d'information Générale"
,"https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vbGVxdW90aWRpZW4uc24vaW5jZW5kaWUtcmVjb25zdHJ1Y3Rpb24tZHUtbWFyY2hlLWRlLWthb2xhY2stbWFuc291ci1mYXllLXByb21ldC01LW1pbGxpYXJkcy_SAQA?oc=5","2020-08-25T07:00:00.000Z","https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vbGVxdW90aWRpZW4uc24vaW5jZW5kaWUtcmVjb25zdHJ1Y3Rpb24tZHUtbWFyY2hlLWRlLWthb2xhY2stbWFuc291ci1mYXllLXByb21ldC01LW1pbGxpYXJkcy_SAQA?oc=5","Le Quotidien","INCENDIE - Reconstruction du marché de Kaolack : Mansour Faye promet 5 milliards - Lequotidien - Journal d ..."
